"","CiA","CiB","CiC","CiD","CiE","CiF","HmA","HmB","HmC","HmD","HmE","HmF","MsA","MsB","MsC","MsD","MsE","MsF","PfA","PfB","PfC","PfD","PfE","PfF","ScA","ScB","ScC","ScD","ScE","ScF"
"g_Acidobacterium",3.28120540803697e-05,6.9551200423035e-05,6.61703887510339e-07,1.34462125639342e-05,2.26548268625834e-05,1.20388713912155e-05,3.75647216918841e-05,3.91510611735331e-05,4.4610743382275e-05,3.2388818742613e-05,5.6044344420328e-05,3.64868957313981e-05,3.37497375957902e-06,1.7547391116558e-06,5.16827916976763e-06,4.55172574991219e-05,8.65925819021504e-05,2.7282300880127e-06,0,0,1.42937902772209e-06,7.71856247350927e-05,8.66723984261868e-05,3.41307023871013e-06,7.59644061178694e-07,2.19454976251314e-06,1.02353202478176e-06,2.60349093421065e-06,6.62240691379282e-07,9.20509409907443e-07
"g_Acidocella",0.000118276008894356,5.93230827137651e-05,1.12489660876758e-05,7.08511969714992e-05,9.81709164045279e-05,4.95718233755933e-05,8.51983378578814e-05,7.39076154806492e-05,9.64707325641698e-05,8.65471713941953e-05,8.00633491718971e-05,6.56764123165165e-05,0.00010934914981036,3.76015523926244e-06,2.58413958488382e-06,0.000338919038946165,5.77283879347669e-05,5.72928318482668e-05,7.58894076243288e-05,3.34635273695053e-05,6.2177987705911e-05,6.91547504851987e-06,7.87930894783517e-06,8.53267559677533e-06,2.58278980800756e-05,2.19454976251314e-06,1.12588522725993e-05,4.33915155701775e-06,1.05958510620685e-05,1.56486599684265e-05
"g_Acidomonas",3.81535512562438e-06,3.06843531278095e-06,6.61703887510339e-07,4.65445819520798e-06,5.45393980025155e-06,7.08168905365619e-07,1.74269327436576e-05,1.75780274656679e-05,2.2863005983416e-05,9.55735635027923e-06,1.02938591792439e-05,2.02704976285545e-05,6.74994751915804e-07,2.50677015950829e-07,0,1.41472557091866e-05,0,2.7282300880127e-06,8.11651418442019e-07,6.48355842784166e-05,2.14406854158314e-06,8.70011377071854e-06,9.4551707374022e-06,3.24241672677463e-05,1.51928812235739e-06,0,0,0,0,0
"g_Acidothermus",8.39378127637364e-06,1.84106118766857e-05,6.61703887510339e-07,6.72310628196708e-06,7.97114278498304e-06,1.13307024858499e-05,0.000772981283474233,0.00109423220973783,0.000838124341294492,0.000830428073990929,0.000980204146290227,0.00108893113260595,2.69997900766322e-06,1.25338507975415e-06,1.29206979244191e-06,1.72227460807488e-05,0.000115456775869534,2.7282300880127e-06,4.05825709221009e-07,0,0,0,9.19252710580769e-07,0,7.59644061178694e-07,0,0,0,0,9.20509409907443e-07
"g_Acidovorax",0.000935525076803099,0.000367189425762787,6.28618693134822e-05,0.000686274002782332,0.00056469253624143,0.000516255132011536,0.000504993784393988,0.00040789013732834,0.000480680759944014,0.000444417070287984,0.000380491535588349,0.000369328466792263,0.00360514696998231,3.73508753766736e-05,0.000129206979244191,0.00129232105413048,0.00326165391831433,0.00074753504411548,0.00203481010603414,0.000894800778724168,0.00214907136818016,0.000357820063800834,0.000404602514471336,7.22433200526978e-05,6.83679655060825e-05,7.9003791450473e-05,5.42471973134331e-05,2.86384002763172e-05,4.7019089087929e-05,8.83689033511145e-05
"g_Acinetobacter",0.0222068929731842,0.0776416415310674,0.00142398676592225,0.0153157532723427,0.0117087696834785,0.0111026720983222,0.00159940516069568,0.00154367041198502,0.00157922031573254,0.00182280024169492,0.00144266530126885,0.0012283921562904,0.00712119463271173,0.0161819534106739,0.00268104481931696,0.0134036021373428,0.0104199740222254,0.0101326465468792,0.000778779535995117,0.00161287230352814,0.00268723257211753,0.00132152497378812,0.000828771979496462,0.000724139735646333,0.0205741997529638,0.0163113568681727,0.00833871540589698,0.0123257939128646,0.00752636545752554,0.024912666669735
"g_Acrocarpospora",2.67074858793707e-05,2.35246707313206e-05,3.3085194375517e-06,1.34462125639342e-05,3.06259696475664e-05,1.31011247492639e-05,0.00060258460775847,0.000711910112359551,0.000645740510458431,0.000602113450067592,0.000686638532659937,0.000705413317473696,3.30747428438744e-05,7.52031047852488e-07,0,4.36719632761846e-05,0,1.90976106160889e-05,6.89903705675716e-06,3.48578410099014e-07,7.14689513861046e-07,2.00771856247351e-06,2.36379268435055e-06,9.10152063656035e-06,1.51928812235739e-06,5.12061611253066e-06,1.02353202478176e-06,5.2069818684213e-06,0,0
"g_Actibacterium",0.000176269406803846,5.01177767754222e-05,4.63192721257237e-06,7.86086272968458e-05,9.22974427734878e-05,7.6128157326804e-05,3.13684789385836e-05,3.59550561797753e-05,5.18599891818947e-05,3.02649617758842e-05,3.88879124549215e-05,2.39191872016943e-05,0.000163348729963625,1.7547391116558e-06,1.67969073017448e-05,0.000151929224355177,0,2.45540707921143e-05,4.05825709221009e-07,1.39431364039605e-06,5.00282659702732e-06,8.92319361099337e-07,9.19252710580769e-07,2.84422519892511e-06,3.03857624471478e-06,3.6575829375219e-06,2.04706404956351e-06,2.60349093421065e-06,0,0
"g_Actinacidiphila",2.4418272803996e-05,2.04562354185397e-05,6.61703887510339e-06,1.81006707591421e-05,2.13962253702176e-05,1.20388713912155e-05,0.000906975033014356,0.00114496878901373,0.000944632491119674,0.000909010781759892,0.00106141125759315,0.00111041786009221,1.55248792940635e-05,3.50947822331161e-06,0,5.47437286138088e-05,0,0,1.62330283688404e-06,5.57725456158422e-06,2.14406854158314e-06,2.45387824302318e-06,4.07097628971484e-06,2.84422519892511e-06,3.03857624471478e-06,3.6575829375219e-06,0,3.4713212456142e-06,6.62240691379282e-07,9.20509409907443e-07
"g_Actinoallomurus",2.21290597286214e-05,1.63649883348318e-05,4.63192721257237e-06,2.27551289543501e-05,2.51720298473149e-05,1.23929558438983e-05,0.000827585672737694,0.00104029962546816,0.000872140033123477,0.000837330609132797,0.00099850434038666,0.00106136325583111,1.01249212787371e-05,1.00270806380332e-06,1.29206979244191e-06,4.49021594248095e-05,2.88641939673835e-05,1.09129203520508e-05,5.68155992909413e-06,1.39431364039605e-06,6.43220562474941e-06,1.56155888192384e-06,2.10114905275604e-06,0,4.55786436707216e-06,1.46303317500876e-06,2.04706404956351e-06,0,1.32448138275856e-06,2.76152822972233e-06
"g_Actinoalloteichus",1.60244915276224e-05,1.12509294801968e-05,6.61703887510339e-07,9.82607841210573e-06,1.34250825852346e-05,7.78985795902181e-06,0.000522420717137646,0.000571285892634207,0.000521945697572618,0.000502292172631342,0.000528799358578197,0.000577303772461232,1.55248792940635e-05,1.25338507975415e-06,3.87620937732573e-06,3.01398056413105e-05,0,0,3.65243138298909e-06,3.48578410099014e-07,4.28813708316627e-06,4.46159680549669e-07,2.62643631594506e-06,0,2.27893218353608e-06,2.19454976251314e-06,1.02353202478176e-06,1.7356606228071e-06,1.32448138275856e-06,0
"g_Actinobacillus",6.94394632863638e-05,3.78440355242984e-05,1.25723738626964e-05,8.32630854920538e-05,0.0001065615930203,0.000104100829088746,3.21430092827462e-05,3.07615480649189e-05,4.0707303336326e-05,3.5574604192706e-05,2.9356561363029e-05,2.47300071068365e-05,1.95748478055583e-05,3.78522294085752e-05,1.55048375093029e-05,7.99627496606196e-06,0,1.36411504400635e-05,4.05825709221009e-07,3.83436251108915e-06,9.29096368019359e-06,1.20463113748411e-05,8.92988347421319e-06,1.13769007957004e-05,3.79822030589347e-06,1.38988151625832e-05,9.21178822303582e-06,8.67830311403551e-06,0.000115892120991374,5.52305645944466e-06
"g_Actinobaculum",5.26519007336165e-05,3.06843531278095e-05,3.97022332506203e-06,7.1368358993189e-05,3.18845711399322e-05,3.68247830790122e-05,0.000120439468517278,0.000136229712858926,0.000113757395624801,0.000122121775586901,0.000110944926709629,0.000124866265391896,2.02498425574741e-06,0,0,4.30568652018721e-06,0,5.45646017602541e-06,4.05825709221009e-07,0,1.42937902772209e-06,1.11539920137417e-06,1.57586178956703e-06,1.25145908752705e-05,0,0,6.14119214869054e-06,0,1.32448138275856e-06,9.20509409907443e-07
"g_Actinocatenispora",6.86763922612389e-06,7.15968239648889e-06,1.98511166253102e-06,8.79175436872618e-06,1.55227517391775e-05,1.20388713912155e-05,0.000709469795252903,0.000938027465667915,0.000736077265807538,0.00071361594082085,0.000879934332803517,0.00102609258995743,9.44992652682125e-06,1.7547391116558e-06,1.29206979244191e-06,2.9524707566998e-05,0,0,4.05825709221009e-07,1.04573523029704e-06,7.14689513861046e-07,1.78463872219867e-06,5.25287263189011e-07,5.1196053580652e-06,7.59644061178694e-07,1.46303317500876e-06,1.02353202478176e-06,0,1.98672207413785e-06,9.20509409907443e-07
"g_Actinocorallia",6.10456820099901e-06,1.53421765639048e-05,6.61703887510339e-07,6.2059442602773e-06,2.01376238778519e-05,1.27470402965811e-05,0.000710631590769147,0.000847740324594257,0.000736077265807538,0.00063344034032684,0.000787670854233998,0.000779603338794205,4.04996851149482e-06,3.25880120736078e-06,5.16827916976763e-06,2.76794133440606e-05,0,2.7282300880127e-06,8.11651418442019e-07,1.74289205049507e-06,1.42937902772209e-06,2.00771856247351e-06,3.80833265812033e-06,5.68845039785022e-07,0,2.92606635001752e-06,1.02353202478176e-06,0,0,0
"g_Actinocrinis",6.10456820099901e-06,1.02281177092698e-05,2.64681555004136e-06,6.2059442602773e-06,9.64927810813736e-06,3.54084452682809e-06,0.000468203593046267,0.000592459425717853,0.000533656017710465,0.000448664784221442,0.000555868395679172,0.000585817381465225,8.09993702298965e-06,1.25338507975415e-06,1.29206979244191e-06,2.02982364523111e-05,0,5.45646017602541e-06,4.05825709221009e-07,1.39431364039605e-06,5.71751611088837e-06,3.56927744439735e-06,3.02040176333681e-06,0,0,1.46303317500876e-06,0,0,0,1.84101881981489e-06
"g_Actinocrispum",3.35751251054946e-05,1.12509294801968e-05,1.32340777502068e-06,2.68924251278683e-05,2.81087666628349e-05,2.47859116877967e-05,0.000121601264033522,0.000179775280898876,0.000105950515532903,0.000133272024662227,0.000137632709766928,0.000173110049747855,4.72496326341063e-06,0,0,4.30568652018721e-06,0,2.7282300880127e-06,0,3.48578410099014e-07,0,6.69239520824503e-07,9.19252710580769e-07,0,7.59644061178694e-07,0,0,0,1.32448138275856e-06,0
"g_Actinokineospora",5.49411138089911e-05,3.27299766696635e-05,7.27874276261373e-06,2.9995397258007e-05,5.03440596946297e-05,2.9743094025356e-05,0.00145611704702561,0.00163196004993758,0.00144650335417027,0.00140546234773273,0.00153950382836248,0.00168650540269573,5.26495906494327e-05,4.2615092711641e-06,2.58413958488382e-06,9.28798092211813e-05,0,1.09129203520508e-05,1.05514684397462e-05,5.57725456158422e-06,1.5723169304943e-05,2.85542195551788e-05,3.09919485281517e-05,3.41307023871013e-06,2.27893218353608e-06,4.38909952502628e-06,3.07059607434527e-06,2.60349093421065e-06,1.32448138275856e-06,1.84101881981489e-06
"g_Actinomadura",0.000222053668311339,0.000251611695648038,3.04383788254756e-05,0.000162388874810589,0.000282346268120715,0.00024077742782431,0.00665360292152846,0.00799081148564295,0.00747899112803841,0.00629245722817551,0.00749164195822752,0.00768008614150672,0.00019304849904792,6.29199310036581e-05,1.55048375093029e-05,0.000475470811443531,0.000230913551739068,4.91081415842286e-05,2.75961482270286e-05,8.36588184237633e-06,2.93022700683029e-05,3.79235728467218e-05,3.04666612649626e-05,1.08080557559154e-05,1.36735931012165e-05,1.31672985750788e-05,8.18825619825406e-06,1.99600971622817e-05,9.93361037068923e-06,2.30127352476861e-05
"g_Actinomarinicola",4.3495048432118e-05,3.06843531278095e-05,6.61703887510339e-06,1.29290505422444e-05,4.4051052232801e-05,2.19532360663342e-05,0.000689719271476758,0.000781423220973783,0.0011509571792627,0.000750783437738602,0.000933309898918115,0.000685142819845142,2.15998320613057e-05,1.25338507975415e-06,1.29206979244191e-06,5.47437286138088e-05,0,2.7282300880127e-06,8.11651418442019e-06,1.74289205049507e-06,2.14406854158314e-06,1.0707832333192e-05,1.22129288691445e-05,0,7.59644061178694e-07,2.19454976251314e-06,0,0,1.32448138275856e-06,0
"g_Actinomyces",0.000338803535155445,0.000220927342520229,4.23490488006617e-05,0.000270475737343752,0.000404850146710981,0.000334609807785255,0.00261597623740904,0.00354037453183521,0.00273965727796397,0.00257305271519184,0.00323341554441362,0.00351287723902849,5.46745749051801e-05,8.92410176784952e-05,2.19651864715124e-05,0.000106411966856055,2.88641939673835e-05,3.81952212321778e-05,0.00014893803528411,8.36588184237633e-06,2.64435120128587e-05,1.87387065830861e-05,1.60212615272648e-05,1.59276611139806e-05,1.44332371623952e-05,1.17042654000701e-05,7.06237097099413e-05,2.95062305877207e-05,3.57609973344812e-05,2.85357917071307e-05
"g_Actinomycetospora",9.15685230149852e-06,0.0001288742831368,5.95533498759305e-06,1.70663467157626e-05,2.47524960165263e-05,1.52256314653608e-05,0.000867473985462065,0.000995555555555556,0.00102716236637688,0.000767774293472432,0.000937122439354872,0.000916631902763234,3.57747218515376e-05,1.25338507975415e-06,0,5.28984343908715e-05,0,5.45646017602541e-06,1.74505054965034e-05,3.13720569089112e-06,2.14406854158314e-06,1.33847904164901e-06,2.88907994753956e-06,5.68845039785022e-07,7.59644061178694e-07,1.46303317500876e-06,2.04706404956351e-06,8.67830311403551e-07,2.64896276551713e-06,9.20509409907443e-07
"g_Actinophytocola",8.39378127637364e-06,2.04562354185397e-05,3.3085194375517e-06,1.86178327808319e-05,2.6011097508892e-05,1.62878848234092e-05,0.000652154549784874,0.000816579275905119,0.000742211243022601,0.000659988552410949,0.000762508087351401,0.000862712379071279,1.68748687978951e-05,1.27845278134923e-05,0,4.12115709789347e-05,0,2.7282300880127e-06,1.62330283688404e-06,6.97156820198027e-07,7.14689513861046e-07,3.34619760412252e-06,4.20229810551209e-06,1.70653511935507e-06,0,1.46303317500876e-06,1.02353202478176e-06,4.33915155701775e-06,6.62240691379282e-07,9.20509409907443e-07
"g_Actinoplanes",0.00015185113399985,0.000355938496282591,2.05128205128205e-05,0.000144805366073137,0.000171169802961741,0.000122513220628252,0.00504451613153074,0.00645033707865169,0.0061629741982613,0.00511053082619098,0.00618622811268192,0.00637142281460725,0.000182248583017267,3.00812419140995e-05,1.4212767716861e-05,0.000287250800703918,0.000144320969836917,6.27492920242922e-05,2.63786710993656e-05,8.81903377550505e-05,4.21666813178017e-05,2.34233832288576e-05,2.46885013698835e-05,7.11056299731278e-05,1.67121693459313e-05,2.70661137376621e-05,1.84235764460716e-05,2.42992487192994e-05,1.45692952103442e-05,1.19666223287968e-05
"g_Actinopolymorpha",6.25718240602399e-05,2.55702942731746e-05,7.94044665012407e-06,4.1372961735182e-05,5.07635935254183e-05,4.24901343219371e-05,0.00172410454610586,0.00219765293383271,0.00191268562251504,0.00167784700371569,0.00206296563032922,0.00210042896427082,2.69997900766322e-05,8.27234152637736e-06,6.46034896220954e-06,0.000102106280335868,2.88641939673835e-05,5.45646017602541e-06,4.4640828014311e-06,9.06303866257436e-06,7.14689513861046e-06,1.0707832333192e-05,1.3000859763928e-05,6.82614047742026e-06,2.27893218353608e-06,2.92606635001752e-06,2.04706404956351e-06,4.33915155701775e-06,5.96016622241354e-06,2.76152822972233e-06
"g_Actinopolyspora",5.34149717587414e-06,2.04562354185397e-06,1.32340777502068e-06,6.72310628196708e-06,1.09078796005031e-05,3.8949289795109e-06,0.000350862245905639,0.000391510611735331,0.000342387455458961,0.000347781578301828,0.00035914130914251,0.000364868957313981,1.48498845421477e-05,5.01354031901658e-07,1.29206979244191e-06,1.4762353783499e-05,0,2.7282300880127e-06,0,0,0,1.11539920137417e-06,3.93965447391758e-07,3.98191527849515e-06,1.51928812235739e-06,1.46303317500876e-06,0,8.67830311403551e-07,6.62240691379282e-07,2.76152822972233e-06
"g_Actinorugispora",3.81535512562438e-06,4.09124708370794e-06,6.61703887510339e-07,2.58581010844888e-06,5.03440596946297e-06,2.12450671609686e-06,0.000139028196777179,0.0001458177278402,0.000117103201378472,0.00012902431072877,0.000146782806815145,0.000158515291455296,6.74994751915804e-07,0,1.29206979244191e-06,4.30568652018721e-06,0,0,1.21747712766303e-06,0,0,8.92319361099337e-07,5.25287263189011e-07,1.70653511935507e-06,7.59644061178694e-07,0,0,0,1.32448138275856e-06,9.20509409907443e-07
"g_Actinospica",3.05228410049951e-05,2.55702942731746e-05,2.64681555004136e-06,8.79175436872618e-06,3.23041049707207e-05,2.26614049716998e-05,0.00100998756878798,0.00114177278401998,0.00104110322368384,0.000923877780526993,0.00111059302922732,0.00112825589800534,2.42998110689689e-05,1.25338507975415e-06,1.29206979244191e-06,3.26001979385603e-05,0,2.7282300880127e-06,4.05825709221009e-07,0,7.14689513861046e-07,4.46159680549669e-07,1.31321815797253e-06,0,0,1.46303317500876e-06,2.04706404956351e-06,1.7356606228071e-06,1.98672207413785e-06,2.76152822972233e-06
"g_Actinosynnema",5.34149717587414e-06,5.11405885463492e-06,1.98511166253102e-06,8.2745923470364e-06,4.19533830788581e-06,9.56028022243585e-06,0.000231584572904605,0.000328389513108614,0.000260972848786309,0.000276632369916416,0.000291278089368235,0.00032351714215173,4.72496326341063e-06,0,0,1.53774518578115e-05,0,2.7282300880127e-06,3.24660567376808e-06,1.04573523029704e-06,7.14689513861046e-07,4.46159680549669e-07,6.56609078986264e-07,0,0,0,0,0,0,1.84101881981489e-06
"g_Actinotalea",9.15685230149852e-05,6.6482765110254e-05,4.83043837882548e-05,7.80914652751561e-05,0.000120825743267111,7.08168905365619e-05,0.00254549397609025,0.00352799001248439,0.00293092584021547,0.00273712066587164,0.00332529776893946,0.00355503987409588,7.49244174626542e-05,4.01083225521327e-06,7.75241875465145e-06,0.000119944124490929,2.88641939673835e-05,3.00105309681397e-05,2.59728453901446e-05,9.41161707267337e-06,7.14689513861046e-05,1.38309500970397e-05,1.44453997376978e-05,1.02392107161304e-05,7.59644061178694e-07,7.3151658750438e-06,5.11766012390879e-06,2.60349093421065e-06,5.96016622241354e-06,2.76152822972233e-06
"g_Actinotignum",1.2209136401998e-05,5.11405885463492e-06,6.61703887510339e-07,2.0686480867591e-06,9.64927810813736e-06,5.31126679024214e-06,5.53789196076229e-05,5.03370786516854e-05,5.24176234741732e-05,5.41583526515823e-05,4.68942473721112e-05,4.94600142136729e-05,2.69997900766322e-06,5.01354031901658e-07,0,4.92078459449967e-06,0,0,0,0,1.42937902772209e-06,4.46159680549669e-07,3.93965447391758e-07,1.13769007957004e-06,7.59644061178694e-07,7.3151658750438e-07,0,0,1.32448138275856e-06,0
"g_Actirhodobacter",1.60244915276224e-05,1.22737412511238e-05,1.32340777502068e-06,1.24118885205546e-05,1.88790223854861e-05,1.23929558438983e-05,1.54906068832512e-06,1.19850187265918e-06,3.34580575367063e-06,1.59289272504654e-06,2.2875242620542e-06,4.0540995257109e-07,1.82248583017267e-05,3.00812419140995e-06,5.16827916976763e-06,0.000103951574558806,0,4.91081415842286e-05,7.71068847519918e-06,6.97156820198027e-07,0,0,0,0,7.59644061178694e-07,0,0,0,6.62240691379282e-07,9.20509409907443e-07
"g_Acutalibacter",2.28921307537463e-06,1.43193647929778e-05,2.64681555004136e-06,4.1372961735182e-06,3.39822402938751e-05,3.18676007414528e-06,8.51983378578814e-06,2.35705368289638e-05,1.33832230146825e-05,1.11502490753258e-05,1.86814481401093e-05,1.25677085297038e-05,0,0.000148400793442891,0.000326893657487803,3.69058844587475e-06,0,0.000128226814136597,0.000215493451596356,0.00118795522161744,0.00017081079381279,8.09779820197649e-05,8.87735474789429e-05,0.000219574185357019,2.05103896518247e-05,1.97509478626183e-05,3.07059607434527e-05,3.38453821447385e-05,1.72182579758613e-05,1.56486599684265e-05
"g_Acuticoccus",8.92793099396106e-05,4.39809061498603e-05,9.26385442514475e-06,5.63706603641855e-05,7.80332925266761e-05,4.85095700175449e-05,0.000116179551624384,8.78901373283396e-05,0.000127140618639484,0.0001072547768198,0.00011971376971417,8.91901895656397e-05,8.50493387413913e-05,1.50406209570498e-06,3.87620937732573e-06,0.000102721378410181,0,1.90976106160889e-05,1.21747712766303e-06,8.71446025247534e-06,7.14689513861046e-07,4.01543712494702e-06,4.07097628971484e-06,2.84422519892511e-06,6.07715248942955e-06,1.5361848337592e-05,1.02353202478176e-06,7.81047280263196e-06,2.64896276551713e-06,2.76152822972233e-06
